fdc_id,nutrient_amount,nutrient_name,nutrient_unit_name,food_name,food_category_id,food_category_name,portion_size_grams
332282,0,PUFA 20:3 c,G,"Sauce, pasta, spaghetti/marinara, ready-to-serve",6,"Soups, Sauces, and Gravies",135
332282,0.001,SFA 12:0,G,"Sauce, pasta, spaghetti/marinara, ready-to-serve",6,"Soups, Sauces, and Gravies",135
332282,0.001,"PUFA 20:2 n-6 c,c",G,"Sauce, pasta, spaghetti/marinara, ready-to-serve",6,"Soups, Sauces, and Gravies",135
332282,2.3,Glucose,G,"Sauce, pasta, spaghetti/marinara, ready-to-serve",6,"Soups, Sauces, and Gravies",135
332282,0,PUFA 20:3 n-3,G,"Sauce, pasta, spaghetti/marinara, ready-to-serve",6,"Soups, Sauces, and Gravies",135
332282,0.001,SFA 15:0,G,"Sauce, pasta, spaghetti/marinara, ready-to-serve",6,"Soups, Sauces, and Gravies",135
332282,0.001,MUFA 17:1,G,"Sauce, pasta, spaghetti/marinara, ready-to-serve",6,"Soups, Sauces, and Gravies",135
332282,186,Energy,kJ,"Sauce, pasta, spaghetti/marinara, ready-to-serve",6,"Soups, Sauces, and Gravies",135
332282,1.66,Ash,G,"Sauce, pasta, spaghetti/marinara, ready-to-serve",6,"Soups, Sauces, and Gravies",135
332282,0,PUFA 18:4,G,"Sauce, pasta, spaghetti/marinara, ready-to-serve",6,"Soups, Sauces, and Gravies",135
332282,0,PUFA 20:4c,G,"Sauce, pasta, spaghetti/marinara, ready-to-serve",6,"Soups, Sauces, and Gravies",135
332282,1.8,"Fiber, total dietary",G,"Sauce, pasta, spaghetti/marinara, ready-to-serve",6,"Soups, Sauces, and Gravies",135
332282,390,"Carotene, beta",UG,"Sauce, pasta, spaghetti/marinara, ready-to-serve",6,"Soups, Sauces, and Gravies",135
332282,0,PUFA 22:2,G,"Sauce, pasta, spaghetti/marinara, ready-to-serve",6,"Soups, Sauces, and Gravies",135
332282,0.002,SFA 4:0,G,"Sauce, pasta, spaghetti/marinara, ready-to-serve",6,"Soups, Sauces, and Gravies",135
332282,0.2,"Zinc, Zn",MG,"Sauce, pasta, spaghetti/marinara, ready-to-serve",6,"Soups, Sauces, and Gravies",135
332282,18.5,"Magnesium, Mg",MG,"Sauce, pasta, spaghetti/marinara, ready-to-serve",6,"Soups, Sauces, and Gravies",135
332282,0,Maltose,G,"Sauce, pasta, spaghetti/marinara, ready-to-serve",6,"Soups, Sauces, and Gravies",135
332282,0,MUFA 22:1 c,G,"Sauce, pasta, spaghetti/marinara, ready-to-serve",6,"Soups, Sauces, and Gravies",135
332282,419,"Sodium, Na",MG,"Sauce, pasta, spaghetti/marinara, ready-to-serve",6,"Soups, Sauces, and Gravies",135
332397,3.15,Total fat (NLEA),G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0.007,MUFA 17:1,G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0.09,MUFA 16:1 c,G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,2.67,Nitrogen,G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0,PUFA 22:2,G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,106,Energy,KCAL,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0.042,SFA 14:0,G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0.005,PUFA 22:5 n-3 (DPA),G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0,PUFA 20:5c,G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0,SFA 8:0,G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,75.7,Water,G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0.05,"Copper, Cu",MG,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,1.52,"Zinc, Zn",MG,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0.001,PUFA 22:6 c,G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0.017,"PUFA 20:2 n-6 c,c",G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,261,"Phosphorus, P",MG,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,3.73,Total lipid (fat),G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,3.61,Ash,G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0,SFA 24:0,G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0,MUFA 14:1 c,G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0.443,"PUFA 18:2 n-6 c,c",G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,16.7,Protein,G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0.001,PUFA 22:6 n-3 (DHA),G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0.001,SFA 12:0,G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0.053,PUFA 20:4,G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0,PUFA 20:3 n-9,G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0.27,"Carbohydrate, by difference",G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0.005,PUFA 22:5 c,G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0,TFA 18:3 t,G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0,TFA 22:1 t,G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0.008,PUFA 20:4 n-6,G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0.053,PUFA 20:4c,G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0.005,SFA 20:0,G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,1.47,"Fatty acids, total monounsaturated",G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0,MUFA 24:1 c,G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0,SFA 4:0,G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0,SFA 6:0,G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0,TFA 16:1 t,G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0.544,"Fatty acids, total polyunsaturated",G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0.58,"Iron, Fe",MG,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0,"PUFA 18:3 n-6 c,c,c",G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0.348,SFA 18:0,G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0.009,PUFA 20:3 c,G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0.71,SFA 16:0,G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0,MUFA 15:1,G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0,SFA 11:0,G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0.001,SFA 15:0,G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0,MUFA 22:1 n-9,G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0.001,TFA 18:2 t not further defined,G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0,"Fatty acids, total trans-polyenoic",G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0.003,PUFA 18:2 CLAs,G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0.027,MUFA 20:1 c,G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0.01,PUFA 22:4,G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0.017,PUFA 20:2 c,G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0.01,"Fatty acids, total trans",G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0.001,PUFA 20:3 n-3,G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0,"Manganese, Mn",MG,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,1.12,"Fatty acids, total saturated",G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0.446,PUFA 18:2 c,G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0.009,TFA 18:1 t,G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,1.35,MUFA 18:1 c,G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0.013,PUFA 18:3 c,G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0.001,"Fatty acids, total trans-dienoic",G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0.007,MUFA 17:1 c,G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,443,Energy,kJ,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,425,"Potassium, K",MG,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0,MUFA 22:1 c,G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0.008,SFA 17:0,G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0,PUFA 18:4,G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,18.8,"Magnesium, Mg",MG,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0.013,"PUFA 18:3 n-3 c,c,c (ALA)",G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0.009,"Fatty acids, total trans-monoenoic",G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0,PUFA 20:5 n-3 (EPA),G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0.001,SFA 22:0,G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,5,"Calcium, Ca",MG,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,0.003,SFA 10:0,G,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332397,1040,"Sodium, Na",MG,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",7,Sausages and Luncheon Meats,13.5
332597,0,Vitamin K (Dihydrophylloquinone),UG,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,3.1,"Fiber, total dietary",G,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,0.014,Isoleucine,G,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,0.016,Serine,G,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,0.002,Methionine,G,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,6,"Folate, total",UG,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,0.002,Histidine,G,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,87,"Potassium, K",MG,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,0.013,Phenylalanine,G,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,0.042,Pantothenic acid,MG,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,0,Lactose,G,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,0.104,Aspartic acid,G,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,0.023,Leucine,G,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,0.015,Glycine,G,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,0.06,Nitrogen,G,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,6.76,Fructose,G,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,0.17,"Iron, Fe",MG,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,0.026,Vitamin B-6,MG,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,84.1,Water,G,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,0,"Carotene, alpha",UG,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,2.5,Glucose,G,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,0.002,Tyrosine,G,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,0,Lycopene,UG,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,0.164,Niacin,MG,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,0.026,Riboflavin,MG,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,1,"Vitamin A, RAE",UG,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,0.016,Alanine,G,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,48,Lutein + zeaxanthin,UG,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,0.3,Ash,G,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,10,"Phosphorus, P",MG,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,3.8,Vitamin K (phylloquinone),UG,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,0.002,Tryptophan,G,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,57,Energy,KCAL,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,8,"Carotene, beta",UG,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,0.012,Thiamin,MG,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,0.017,Proline,G,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,0.032,"Manganese, Mn",MG,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,0.07,"Copper, Cu",MG,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,5.7,"Magnesium, Mg",MG,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,0.036,Glutamic acid,G,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,0.3,"Fiber, soluble",G,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,0.019,Valine,G,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,9.69,"Sugars, Total NLEA",G,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,238,Energy,kJ,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,15.1,"Carbohydrate, by difference",G,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,0.2,"Selenium, Se",UG,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,0.07,"Zinc, Zn",MG,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,0,Galactose,G,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,0.021,Lysine,G,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,0.002,Cystine,G,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,0.012,Arginine,G,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,0,Maltose,G,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,2.8,"Fiber, insoluble",G,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,0.43,Sucrose,G,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,0.16,Total lipid (fat),G,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,0.013,Threonine,G,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,0.38,Protein,G,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,4.4,"Vitamin C, total ascorbic acid",MG,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,7,"Sodium, Na",MG,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,3,"Cryptoxanthin, beta",UG,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332597,8,"Calcium, Ca",MG,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",9,Fruits and Fruit Juices,174
332791,0.01,SFA 4:0,G,"Olives, green, Manzanilla, stuffed with pimiento",9,Fruits and Fruit Juices,3.2
332791,8.64,MUFA 18:1 c,G,"Olives, green, Manzanilla, stuffed with pimiento",9,Fruits and Fruit Juices,3.2
332791,0,PUFA 20:4c,G,"Olives, green, Manzanilla, stuffed with pimiento",9,Fruits and Fruit Juices,3.2
332791,0.557,"PUFA 18:2 n-6 c,c",G,"Olives, green, Manzanilla, stuffed with pimiento",9,Fruits and Fruit Juices,3.2
332791,2.3,"Fatty acids, total saturated",G,"Olives, green, Manzanilla, stuffed with pimiento",9,Fruits and Fruit Juices,3.2
332791,0,SFA 11:0,G,"Olives, green, Manzanilla, stuffed with pimiento",9,Fruits and Fruit Juices,3.2
332791,0,Vitamin K (Dihydrophylloquinone),UG,"Olives, green, Manzanilla, stuffed with pimiento",9,Fruits and Fruit Juices,3.2
332791,0,PUFA 20:4 n-6,G,"Olives, green, Manzanilla, stuffed with pimiento",9,Fruits and Fruit Juices,3.2
332791,0.31,"Iron, Fe",MG,"Olives, green, Manzanilla, stuffed with pimiento",9,Fruits and Fruit Juices,3.2
332791,0.018,SFA 17:0,G,"Olives, green, Manzanilla, stuffed with pimiento",9,Fruits and Fruit Juices,3.2
332791,0.1,"Tocopherol, gamma",MG,"Olives, green, Manzanilla, stuffed with pimiento",9,Fruits and Fruit Juices,3.2
332791,0,PUFA 20:3 n-3,G,"Olives, green, Manzanilla, stuffed with pimiento",9,Fruits and Fruit Juices,3.2
332791,0,"Folate, total",UG,"Olives, green, Manzanilla, stuffed with pimiento",9,Fruits and Fruit Juices,3.2
332791,0.033,MUFA 17:1 c,G,"Olives, green, Manzanilla, stuffed with pimiento",9,Fruits and Fruit Juices,3.2
332791,0,MUFA 24:1 c,G,"Olives, green, Manzanilla, stuffed with pimiento",9,Fruits and Fruit Juices,3.2
332791,0.01,SFA 24:0,G,"Olives, green, Manzanilla, stuffed with pimiento",9,Fruits and Fruit Juices,3.2
332791,0,Pantothenic acid,MG,"Olives, green, Manzanilla, stuffed with pimiento",9,Fruits and Fruit Juices,3.2
332791,0.557,PUFA 18:2 c,G,"Olives, green, Manzanilla, stuffed with pimiento",9,Fruits and Fruit Juices,3.2
332791,0.015,SFA 22:0,G,"Olives, green, Manzanilla, stuffed with pimiento",9,Fruits and Fruit Juices,3.2
332791,4.29,Ash,G,"Olives, green, Manzanilla, stuffed with pimiento",9,Fruits and Fruit Juices,3.2
332791,0.18,Nitrogen,G,"Olives, green, Manzanilla, stuffed with pimiento",9,Fruits and Fruit Juices,3.2
332791,0.1,Betaine,MG,"Olives, green, Manzanilla, stuffed with pimiento",9,Fruits and Fruit Juices,3.2
332791,0.33,Starch,G,"Olives, green, Manzanilla, stuffed with pimiento",9,Fruits and Fruit Juices,3.2
332791,0,"Tocopherol, delta",MG,"Olives, green, Manzanilla, stuffed with pimiento",9,Fruits and Fruit Juices,3.2
332791,0,MUFA 22:1 n-9,G,"Olives, green, Manzanilla, stuffed with pimiento",9,Fruits and Fruit Juices,3.2
332791,0,"Vitamin C, total ascorbic acid",MG,"Olives, green, Manzanilla, stuffed with pimiento",9,Fruits and Fruit Juices,3.2
332791,0,PUFA 20:3 c,G,"Olives, green, Manzanilla, stuffed with pimiento",9,Fruits and Fruit Juices,3.2
332791,43,"Potassium, K",MG,"Olives, green, Manzanilla, stuffed with pimiento",9,Fruits and Fruit Juices,3.2
332791,0,MUFA 15:1,G,"Olives, green, Manzanilla, stuffed with pimiento",9,Fruits and Fruit Juices,3.2
332791,0,"Tocotrienol, alpha",MG,"Olives, green, Manzanilla, stuffed with pimiento",9,Fruits and Fruit Juices,3.2
332791,0,"Fatty acids, total trans-dienoic",G,"Olives, green, Manzanilla, stuffed with pimiento",9,Fruits and Fruit Juices,3.2
332791,0,Galactose,G,"Olives, green, Manzanilla, stuffed with pimiento",9,Fruits and Fruit Juices,3.2
332791,48,"Cryptoxanthin, beta",UG,"Olives, green, Manzanilla, stuffed with pimiento",9,Fruits and Fruit Juices,3.2
332791,0,PUFA 22:4,G,"Olives, green, Manzanilla, stuffed with pimiento",9,Fruits and Fruit Juices,3.2
332791,0,"Tocotrienol, delta",MG,"Olives, green, Manzanilla, stuffed with pimiento",9,Fruits and Fruit Juices,3.2
332791,0.107,"Copper, Cu",MG,"Olives, green, Manzanilla, stuffed with pimiento",9,Fruits and Fruit Juices,3.2
332791,0,PUFA 20:5c,G,"Olives, green, Manzanilla, stuffed with pimiento",9,Fruits and Fruit Juices,3.2
332791,2,"Carotene, alpha",UG,"Olives, green, Manzanilla, stuffed with pimiento",9,Fruits and Fruit Juices,3.2
332791,0,Lactose,G,"Olives, green, Manzanilla, stuffed with pimiento",9,Fruits and Fruit Juices,3.2
332791,0,PUFA 20:4,G,"Olives, green, Manzanilla, stuffed with pimiento",9,Fruits and Fruit Juices,3.2
332791,340,Lutein + zeaxanthin,UG,"Olives, green, Manzanilla, stuffed with pimiento",9,Fruits and Fruit Juices,3.2
332791,0,"Tocotrienol, gamma",MG,"Olives, green, Manzanilla, stuffed with pimiento",9,Fruits and Fruit Juices,3.2
332791,130,Energy,KCAL,"Olives, green, Manzanilla, stuffed with pimiento",9,Fruits and Fruit Juices,3.2
332791,0,Glucose,G,"Olives, green, Manzanilla, stuffed with pimiento",9,Fruits and Fruit Juices,3.2
332791,12.9,Total lipid (fat),G,"Olives, green, Manzanilla, stuffed with pimiento",9,Fruits and Fruit Juices,3.2
332791,272,"Carotene, beta",UG,"Olives, green, Manzanilla, stuffed with pimiento",9,Fruits and Fruit Juices,3.2
332791,0.104,PUFA 18:3 c,G,"Olives, green, Manzanilla, stuffed with pimiento",9,Fruits and Fruit Juices,3.2
332791,1.6,"Choline, total",MG,"Olives, green, Manzanilla, stuffed with pimiento",9,Fruits and Fruit Juices,3.2
332791,0,PUFA 18:4,G,"Olives, green, Manzanilla, stuffed with pimiento",9,Fruits and Fruit Juices,3.2
332791,0,SFA 6:0,G,"Olives, green, Manzanilla, stuffed with pimiento",9,Fruits and Fruit Juices,3.2
332791,0,"Choline, from phosphotidyl choline",MG,"Olives, green, Manzanilla, stuffed with pimiento",9,Fruits and Fruit Juices,3.2
