,food_name,nutrient_name,nutrient_amount,nutrient_unit
0,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised","Fatty acids, total monounsaturated",2.35,g
0,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised","Fatty acids, total polyunsaturated",1.24,g
0,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",SFA 15:0,0.005,g
0,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",TFA 18:1 t,0.018,g
0,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",TFA 22:1 t,0.0,g
0,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",TFA 18:2 t not further defined,0.008,g
0,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",PUFA 18:2 CLAs,0.006,g
0,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised","PUFA 20:2 n-6 c,c",0.01,g
0,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",MUFA 16:1 c,0.371,g
0,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised","PUFA 18:3 n-6 c,c,c",0.01,g
0,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",PUFA 20:4 n-6,0.019,g
0,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Nitrogen,3.83,g
0,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",SFA 11:0,0.0,g
0,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",PUFA 22:2,0.0,g
0,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised","Fatty acids, total trans-dienoic",0.008,g
0,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",MUFA 14:1 c,0.012,g
0,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",MUFA 17:1 c,0.003,g
0,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",MUFA 20:1 c,0.023,g
0,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",PUFA 18:2 c,1.06,g
0,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",PUFA 18:3 c,0.055,g
0,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",PUFA 20:3 c,0.019,g
0,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",PUFA 20:4c,0.088,g
0,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",PUFA 20:5c,0.004,g
0,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",PUFA 22:5 c,0.008,g
0,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",PUFA 22:6 c,0.005,g
0,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",PUFA 20:2 c,0.01,g
0,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",Total fat (NLEA),5.23,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",Pantothenic acid,1.58,mg
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",Vitamin B-6,0.921,mg
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",SFA 4:0,0.0,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",SFA 6:0,0.0,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",SFA 10:0,0.015,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",SFA 16:0,0.746,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",SFA 18:0,0.211,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",SFA 20:0,0.002,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",PUFA 20:4,0.086,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",PUFA 18:4,0.0,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",Total lipid (fat),3.24,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised","Carbohydrate, by difference",0.0,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",Energy,166,kcal
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",Water,65.3,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised","Calcium, Ca",6.0,mg
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised","Potassium, K",343,mg
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised","Zinc, Zn",0.96,mg
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised","Selenium, Se",31.9,Âµg
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",Vitamin E (alpha-tocopherol),0.33,mg
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised","Tocopherol, beta",0.0,mg
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised","Tocopherol, gamma",0.07,mg
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised","Tocotrienol, alpha",0.0,mg
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised","Tocotrienol, beta",0.0,mg
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",Niacin,9.45,mg
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",MUFA 16:1 c,0.155,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised","PUFA 18:3 n-6 c,c,c",0.0,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",PUFA 20:4 n-6,0.021,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",MUFA 20:1,0.018,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised","Fatty acids, total monounsaturated",1.26,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised","Fatty acids, total polyunsaturated",0.766,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",SFA 15:0,0.004,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",TFA 18:1 t,0.011,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",TFA 22:1 t,0.0,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",TFA 18:2 t not further defined,0.002,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",PUFA 18:2 CLAs,0.001,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised","PUFA 20:2 n-6 c,c",0.011,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",Vitamin B-12,0.2,Âµg
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",Cholesterol,116,mg
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised","Fatty acids, total trans",0.013,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised","Fatty acids, total saturated",1.01,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",SFA 8:0,0.0,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",SFA 12:0,0.005,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",SFA 14:0,0.019,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",PUFA 22:6 n-3 (DHA),0.007,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",SFA 22:0,0.005,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",PUFA 20:5 n-3 (EPA),0.004,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",PUFA 22:5 n-3 (DPA),0.01,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",SFA 17:0,0.004,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",SFA 24:0,0.0,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",TFA 16:1 t,0.0,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",MUFA 24:1 c,0.0,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",Protein,32.1,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",Ash,1.19,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",Energy,695,kJ
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised","Iron, Fe",0.49,mg
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised","Magnesium, Mg",32.0,mg
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised","Phosphorus, P",241,mg
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised","Sodium, Na",47.0,mg
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised","Copper, Cu",0.044,mg
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised","Manganese, Mn",0.012,mg
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised","Tocopherol, delta",0.01,mg
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised","Tocotrienol, gamma",0.0,mg
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised","Tocotrienol, delta",0.0,mg
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",Thiamin,0.098,mg
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",Riboflavin,0.187,mg
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",MUFA 18:1 c,1.08,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised","PUFA 18:2 n-6 c,c",0.598,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",MUFA 22:1 c,0.0,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",MUFA 17:1,0.002,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised","Fatty acids, total trans-monoenoic",0.011,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",MUFA 15:1,0.0,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised","PUFA 18:3 n-3 c,c,c (ALA)",0.026,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",PUFA 20:3 n-3,0.001,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",PUFA 18:3i,0.0,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",PUFA 22:4,0.023,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",SFA 11:0,0.0,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",PUFA 20:3 n-9,0.0,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",PUFA 22:2,0.0,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",Nitrogen,5.13,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised","Fatty acids, total trans-dienoic",0.002,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",MUFA 14:1 c,0.005,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",MUFA 17:1 c,0.002,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",MUFA 20:1 c,0.018,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",PUFA 18:2 c,0.599,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",PUFA 18:3 c,0.026,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",PUFA 20:3 c,0.022,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",PUFA 20:4c,0.086,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",PUFA 20:5c,0.004,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",PUFA 22:5 c,0.01,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",PUFA 22:6 c,0.007,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",PUFA 20:2 c,0.011,g
0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",Total fat (NLEA),3.05,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",Starch,0.0,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",Lactose,0.0,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve","Magnesium, Mg",18.5,mg
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve","Phosphorus, P",34.0,mg
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",Galactose,0.0,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve","Fiber, total dietary",1.8,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve","Cryptoxanthin, beta",0.0,Âµg
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",SFA 8:0,0.002,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",PUFA 22:6 n-3 (DHA),0.0,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",SFA 22:0,0.004,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",PUFA 20:5 n-3 (EPA),0.0,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",PUFA 22:5 n-3 (DPA),0.0,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",SFA 24:0,0.002,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",TFA 16:1 t,0.0,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",MUFA 24:1 c,0.0,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",MUFA 22:1 c,0.0,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",MUFA 17:1,0.001,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve","Fatty acids, total trans-monoenoic",0.001,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",MUFA 15:1,0.0,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",PUFA 20:3 n-3,0.0,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",PUFA 22:4,0.0,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",PUFA 20:4 n-6,0.0,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",Maltose,0.0,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve","Zinc, Zn",0.2,mg
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",SFA 6:0,0.0,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",SFA 10:0,0.003,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",PUFA 18:4,0.0,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",SFA 15:0,0.001,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",TFA 18:1 t,0.001,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",TFA 22:1 t,0.0,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",PUFA 18:2 CLAs,0.001,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve","PUFA 20:2 n-6 c,c",0.001,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",MUFA 16:1 c,0.002,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve","PUFA 18:3 n-6 c,c,c",0.0,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve","Calcium, Ca",27.0,mg
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve","Potassium, K",319,mg
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",Water,87.4,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",Total lipid (fat),1.48,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve","Carbohydrate, by difference",8.05,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",Energy,45.0,kcal
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",Sucrose,0.85,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",Glucose,2.3,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",Lutein + zeaxanthin,190,Âµg
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",SFA 4:0,0.002,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",SFA 16:0,0.107,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",SFA 18:0,0.039,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",SFA 20:0,0.005,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",PUFA 20:4,0.0,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",TFA 18:2 t not further defined,0.004,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve","Fatty acids, total monounsaturated",0.376,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve","Fatty acids, total polyunsaturated",0.504,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",MUFA 20:1,0.008,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",SFA 17:0,0.001,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",SFA 12:0,0.001,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",SFA 14:0,0.002,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve","Fatty acids, total trans",0.005,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve","Fatty acids, total saturated",0.17,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",Lycopene,12700.0,Âµg
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve","Iron, Fe",0.78,mg
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve","Vitamin A, RAE",32.0,Âµg
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve","Carotene, beta",390,Âµg
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve","Sodium, Na",419,mg
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve","Copper, Cu",0.081,mg
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve","Manganese, Mn",0.137,mg
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",Fructose,2.35,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",Protein,1.41,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",Ash,1.66,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",Energy,186,kJ
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve","PUFA 18:3 n-3 c,c,c (ALA)",0.079,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",MUFA 18:1 c,0.364,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve","PUFA 18:2 n-6 c,c",0.424,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve","Carotene, alpha",0.0,Âµg
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",PUFA 22:2,0.0,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",SFA 11:0,0.0,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",Nitrogen,0.23,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve","Sugars, Total",5.5,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve","Carbohydrate, by summation",7.31,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve","Fatty acids, total trans-dienoic",0.004,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",MUFA 14:1 c,0.0,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",MUFA 17:1 c,0.001,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",MUFA 20:1 c,0.008,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",PUFA 18:2 c,0.425,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",PUFA 18:3 c,0.079,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",PUFA 20:3 c,0.0,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",PUFA 20:4c,0.0,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",PUFA 20:5c,0.0,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",PUFA 22:5 c,0.0,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",PUFA 22:6 c,0.0,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",PUFA 20:2 c,0.001,g
0,"Sauce, pasta, spaghetti/marinara, ready-to-serve",Total fat (NLEA),1.05,g
0,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",SFA 8:0,0.0,g
0,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)","PUFA 18:3 n-3 c,c,c (ALA)",0.013,g
0,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",PUFA 20:3 n-3,0.001,g
0,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",PUFA 22:4,0.01,g
0,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",TFA 16:1 t,0.0,g
0,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",MUFA 24:1 c,0.0,g
0,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",MUFA 18:1 c,1.35,g
0,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)","PUFA 18:2 n-6 c,c",0.443,g
0,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",MUFA 22:1 c,0.0,g
0,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",MUFA 17:1,0.007,g
0,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)","Fatty acids, total trans-monoenoic",0.009,g
0,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",SFA 12:0,0.001,g
0,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",SFA 14:0,0.042,g
0,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",PUFA 22:6 n-3 (DHA),0.001,g
0,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",SFA 22:0,0.001,g
0,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",PUFA 20:5 n-3 (EPA),0.0,g
0,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",PUFA 22:5 n-3 (DPA),0.005,g
0,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",SFA 17:0,0.008,g
0,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)","Fatty acids, total trans",0.01,g
0,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)","Fatty acids, total saturated",1.12,g
0,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",Energy,443,kJ
0,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)","Iron, Fe",0.58,mg
0,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)","Magnesium, Mg",18.8,mg
0,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)","Phosphorus, P",261,mg
0,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)","Sodium, Na",1040.0,mg
0,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)","Copper, Cu",0.05,mg
0,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)","Manganese, Mn",0.0,mg
0,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",Protein,16.7,g
0,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",Ash,3.61,g
0,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",SFA 4:0,0.0,g
0,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",SFA 6:0,0.0,g
0,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",SFA 10:0,0.003,g
0,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",SFA 16:0,0.71,g
0,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",SFA 18:0,0.348,g
0,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",SFA 20:0,0.005,g
0,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",PUFA 20:4,0.053,g
0,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",Total lipid (fat),3.73,g
0,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)","Carbohydrate, by difference",0.27,g
0,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",Energy,106,kcal
